# Terminal log file
# Date: 4/3/2020 - 12:38:57 AM
# -----------------------------------------------
breezy,1, 8066, 0.23, 0.47,-69.64,  0.3, 0, 0,14,  0, 1.37, 0.5, 2.5, NAN,170,NAN,31420
breezy,1, 8073, 0.23, 0.47,-69.64,  0.3, 0, 0,14,  0, 1.37, 0.5, 2.5, NAN,170,NAN,65350
breezy,1, 8134, 0.23, 1.17,-68.67,  0.3, 0, 0,14,  0, 1.37, 0.5, 2.5, NAN,170,NAN,27078
breezy,1, 8141, 0.23, 1.17,-68.67,  0.3, 0, 0,14,  0, 1.37, 0.5, 2.5, NAN,170,NAN,49609
breezy,1, 8203, 0.23, 0.47,-68.28,  0.3, 0, 0,14,  0, 1.37, 0.5, 2.5, NAN,170,NAN,62249
breezy,1, 8210, 0.23, 0.47,-68.28,  0.3, 0, 0,14,  0, 1.37, 0.5, 2.5, NAN,170,NAN, 9892
breezy,1, 8271, 0.34, 1.27,-67.22,  0.3, 0, 0,14,  0, 1.37, 0.5, 2.5, NAN,170,NAN, 8601
breezy,1, 8279, 0.34, 1.27,-67.22,  0.3, 0, 0,14,  0, 1.37, 0.5, 2.5, NAN,170,NAN, 4402
breezy,1, 8339, 0.23, 3.23,-64.53,  0.3, 0, 0,14,  0, 1.37, 0.5, 2.5, NAN,170,NAN,40029
breezy,1, 8346, 0.23, 3.23,-64.53,  0.3, 0, 0,14,  0, 1.37, 0.5, 2.5, NAN,170,NAN,50379
breezy,1, 8409, 0.23, 6.93, 5.78,  0.3, 0, 0,11,  0, 1.37, 0.3, 2.5, 2.5,170,235,60714
breezy,1, 8415, 0.23, 6.93, 5.78,  0.3, 0, 0,11,  0, 1.37, 0.3, 2.5, 2.5,170,235,41334
breezy,1, 8476, 0.23,11.03,14.97,  0.3, 0, 0,11,  0, 1.37, 0.3, 2.5, 2.5,170,235,18589
breezy,1, 8483, 0.23,11.03,14.97,  0.3, 0, 0,11,  0, 1.37, 0.3, 2.5, 2.5,170,235,39283
breezy,1, 8545, 0.23,14.03,26.67,  0.3, 0, 0,11,  0, 1.37, 0.3, 2.5, 2.5,170,235,47006
breezy,1, 8552, 0.23,14.03,26.67,  0.3, 0, 0,11,  0, 1.37, 0.3, 2.5, 2.5,170,235,29506
breezy,1, 8613, 0.23,17.10,40.92,  0.3, 0, 0,11,  0, 1.37, 0.3, 2.5, 2.5,170,235, 6435
breezy,1, 8620, 0.23,17.10,40.92,  0.3, 0, 0,11,  0, 1.37, 0.3, 2.5, 2.5,170,235,62993
breezy,1, 8681, 0.23,18.13,56.03,  0.3, 0, 0,11,  0, 1.37, 0.3, 2.5, 2.5,170,235, 5961
breezy,1, 8688, 0.23,18.13,56.03,  0.3, 0, 0,11,  0, 1.37, 0.3, 2.5, 2.5,170,235,59943
breezy,1, 8750, 0.23,19.83,72.56,  0.3, 0, 0,11,  0, 1.37, 0.3, 2.5, 2.5,170,235,13461
breezy,1, 8757, 0.23,19.83,72.56,  0.3, 0, 0,11,  0, 1.37, 0.3, 2.5, 2.5,170,235,36944
breezy,1, 8818, 0.23,20.47,89.61,  0.3, 0, 0,11,  0, 1.37, 0.3, 2.5, 2.5,170,235, 6537
breezy,1, 8824, 0.23,20.47,89.61,  0.3, 0, 0,11,  0, 1.37, 0.3, 2.5, 2.5,170,235,38375
breezy,1, 8886, 0.23,22.40,108.28,  0.3, 0, 0,11,  0, 1.37, 0.3, 2.5, 2.5,170,235, 8984
breezy,1, 8893, 0.23,22.40,108.28,  0.3, 0, 0,11,  0, 1.37, 0.3, 2.5, 2.5,170,235,42722
breezy,1, 8954, 0.23,23.47,127.83,  0.3, 0, 0,11,  0, 1.37, 0.3, 2.5, 2.5,170,235,47049
breezy,1, 8962, 0.23,23.47,127.83,  0.3, 0, 0,11,  0, 1.37, 0.3, 2.5, 2.5,170,235,31060
breezy,1, 9023, 0.34,23.33,147.28,  0.3, 0, 0,11,  0, 1.37, 0.3, 2.5, 2.5,170,235, 3524
breezy,1, 9030, 0.34,23.33,147.28,  0.3, 0, 0,11,  0, 1.37, 0.3, 2.5, 2.5,170,235,55369
